ID,GSM4861833,GSM4861834,GSM4861835,GSM4861836,GSM4861837,GSM4861838,GSM4861839,GSM4861840,GSM4861841,GSM4861842,GSM4861843,GSM4861844
ASHGV40032212,15.29227141,15.16508265,14.99474944,15.20903289,15.16928539,15.11043989,15.29868911,15.3400752,15.17710503,15.34525854,15.35340684,15.36039762
ASHGV40032219,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40032220,3.173240505,3.513876365,3.594167414,3.506292573,3.811904526,2.935923172,3.002080497,2.919757007,2.952133392,3.865066045,3.707489211,3.835316591
ASHGV40032221,5.801185003,5.522089097,5.766491648,5.550372179,5.733894697,5.805674683,6.216101568,5.626329065,6.10389483,6.013274232,6.273041773,6.141864152
ASHGV40032222,11.12570181,11.22276917,11.03703375,11.11280221,11.20691657,11.08425965,11.19602757,11.10075564,11.02896842,11.30791906,11.22566889,11.37241731
ASHGV40032225,11.37365673,11.4475035,11.30987506,11.3814223,11.3684916,11.39543363,11.18822607,11.1102591,10.85874707,10.99221559,10.91670798,11.19688027
ASHGV40032226,11.10881588,11.28868786,10.69094802,10.95317394,11.01469679,11.07245916,12.27496081,12.17579098,11.98063762,11.96837037,11.90193014,12.04998134
ASHGV40032231,10.50037924,10.73535665,10.36989368,10.58578073,10.55274809,10.56393205,10.83391301,10.6610785,10.79250149,10.3066316,10.34492947,10.21683268
ASHGV40032232,5.924659731,6.138901174,6.471542882,6.088705435,6.249626587,6.354858982,5.882545943,5.695453697,5.844000638,5.057566121,4.957798306,4.899673602
ASHGV40032238,5.967576438,6.373772039,6.629318858,6.315738821,6.277032869,6.301091655,6.060265484,6.117502891,6.340698085,6.631317652,6.626838643,6.677450536
ASHGV40032241,6.948124161,6.269283565,6.134816371,6.64095757,6.501055678,6.33717701,6.145615639,5.852734156,5.974358069,5.559734217,5.484273557,5.212699777
ASHGV40032245,8.135476071,8.144734417,7.872427779,8.073704311,8.028492607,8.118616531,8.257036147,7.892987143,7.680366408,8.015409177,7.916519228,8.064591396
ASHGV40032247,8.428175453,8.355612882,8.542341805,8.392768177,8.427743785,8.504757902,8.324002268,8.285466191,8.388797514,8.328101652,8.303250398,8.404458706
ASHGV40032254,2.875023383,2.794220732,2.789914498,2.8090792,2.81097224,2.831985907,2.901507386,2.817598731,2.850598535,2.739260387,2.74400182,2.750182734
ASHGV40032255,2.817157062,2.878430686,2.832931862,2.830831986,2.832694591,2.853370413,2.921503735,2.838944111,2.871413364,2.761865241,2.766530444,2.772611985
ASHGV40032256,10.26693632,9.966929083,10.13944516,10.12404656,10.1670851,10.12536368,10.2656978,9.967819626,9.885716581,9.56029604,9.639884291,9.766907347
ASHGV40032261,4.065352384,3.834383362,4.23740105,3.905208192,4.695982143,3.524074291,5.287754887,4.603638507,2.963067998,5.668514912,6.092860758,3.55280159
ASHGV40032267,9.249516017,9.22806455,9.508088837,9.464492449,9.34589348,9.278053276,8.677938468,8.81572499,8.93838048,8.797604835,8.872901459,8.78652418
ASHGV40032271,11.42131478,11.23908359,11.51587825,11.27025968,11.42263156,11.49216378,11.47514542,11.35615198,11.17487231,11.32426473,11.3250157,11.46429889
ASHGV40032272,9.250289558,9.199883652,8.443490487,8.981143131,9.019671811,8.94482833,8.002396524,8.178896029,8.117229231,7.646536179,7.370799725,7.938343657
ASHGV40032274,13.00819485,12.77240243,12.85049311,12.85402416,12.87611725,12.91035623,12.90804264,12.86035407,12.98160758,12.60918767,12.60668197,12.61010036
ASHGV40032276,2.978045488,2.778286692,2.673990629,2.799309428,2.80124419,2.822720993,2.897628097,2.811870117,2.845597228,2.731805215,2.736651148,3.190495218
ASHGV40032277,10.56977085,10.58994536,10.43912839,10.49973054,10.59445708,10.62065999,10.10050292,10.0171529,10.26877727,9.819994543,9.999180648,10.05276444
ASHGV40032280,3.04329434,3.794219245,3.323416547,3.91528243,3.407406251,2.831150329,3.871810536,3.815616707,3.90474641,3.563545333,4.189243972,4.239108263
ASHGV40032283,2.805007883,2.63525965,2.634621294,2.689880089,2.691929612,2.714680316,2.791339045,2.700494313,2.736221954,2.615680347,2.620813717,2.627505559
ASHGV40032290,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40032292,3.699018051,3.8897619,4.101413156,3.230135151,4.289791085,4.072579775,3.352920432,3.814482851,3.303264231,4.49295496,5.051073083,5.317039565
ASHGV40032293,2.709206869,2.764301153,2.822818338,2.758550586,2.760467311,2.781743894,2.852345659,2.767387168,2.800799853,2.68806868,2.692869436,2.699127684
ASHGV40032303,4.85941897,4.871230278,5.526010572,5.243215024,5.096002075,5.014593709,4.320379697,4.380269404,4.061072985,4.494697233,4.773642905,4.252498891
ASHGV40032304,4.594181308,4.822484845,4.687557284,4.4461654,4.618865041,5.145934745,4.712398726,4.509506455,4.583234602,4.132917384,4.091057064,3.911677443
ASHGV40032306,6.61615288,6.912550505,6.827372637,6.598514176,6.882537419,7.134643419,5.719900121,5.996429675,5.969754893,5.782971496,5.723109059,5.543154183
ASHGV40032307,9.313163125,9.31193129,7.434435906,8.648991902,8.647383771,8.624957802,12.52992639,12.1929869,11.67406606,10.69819638,11.27492546,9.640404761
ASHGV40032309,2.689349749,2.668304978,2.667340534,2.674455201,2.676298826,2.696763962,2.764031602,2.682313259,2.714451651,2.606019821,2.610637487,2.616657057
ASHGV40032310,3.529810753,3.653679588,3.445151308,3.669102317,3.850923655,3.058432386,3.088602715,3.006545151,3.038816953,2.929935011,3.433880982,2.940616403
ASHGV40032314,4.493290755,6.369117836,4.742263414,5.855517941,5.251877871,4.554425123,5.992245761,5.388502224,4.536137665,7.293297885,8.069472566,5.11566117
ASHGV40032315,2.718883804,3.158850808,3.118182411,2.97370101,2.975561112,2.996209149,3.084687388,3.002238711,3.034664331,2.925263424,2.929922358,4.31986293
ASHGV40032316,2.928922879,2.940927424,2.871140739,2.8966711,2.898540214,2.919288298,2.987718528,2.904870364,2.937453095,2.827522108,2.832203616,2.838306412
ASHGV40032317,4.993950955,5.062171299,4.476790842,5.250280339,4.737286192,4.629827103,5.530415996,5.137766412,5.039812738,4.464435281,4.648420187,4.448240155
ASHGV40032318,4.197764288,4.46005964,4.906655038,4.979502879,4.3751106,4.139567832,4.85968476,4.240911284,4.969984847,3.07127117,4.168633765,3.827207496
ASHGV40032321,8.022742297,7.520376373,7.282086191,7.607659788,7.57484745,7.612562064,8.62859478,8.463973059,7.859056939,8.375130526,8.579134689,7.888860314
ASHGV40032329,4.737785185,5.146391275,4.926060407,4.975255046,4.836028068,5.091286598,4.851887472,4.891056706,4.801985346,4.752471119,4.789002619,4.953193763
ASHGV40032331,7.045561687,6.914044106,6.069344191,6.784390434,6.761117367,6.517076884,8.098418922,7.15097133,6.893248699,6.620773633,6.863208072,6.240245015
ASHGV40032335,2.974787787,2.988276304,2.99520912,2.762403478,3.416616685,2.784705162,2.830465218,2.748772797,2.780900994,2.67250356,2.67711976,2.683137421
ASHGV40032336,15.52055101,15.30430897,15.1193529,15.49836036,15.28957009,15.15254654,15.73403231,15.68406751,15.65481313,15.64519567,15.66984025,15.49728862
ASHGV40032337,6.000496975,5.507339531,5.905560242,5.952369473,5.86410065,5.666920014,5.689382982,5.449556434,5.47802812,5.120426197,5.259316147,5.067422791
ASHGV40032338,2.927181597,2.775786146,2.784317458,2.816939513,2.818949101,2.841256509,2.916093793,2.827019166,2.862050656,2.743857795,2.748891142,2.755452594
ASHGV40032343,5.298644604,5.336772523,5.198677249,5.034826537,5.503446799,5.276745402,6.223285313,6.086045842,6.006662141,5.217456257,5.472467176,5.524324446
ASHGV40032347,3.549790545,3.646431439,3.610091705,3.976902548,3.413523916,3.445752481,4.241362139,3.252685827,2.69456472,3.053505303,3.257175372,2.59678463
ASHGV40032348,13.39092299,13.49433419,13.69138486,13.4422524,13.56311922,13.62616518,13.08247022,13.13182989,13.04513326,13.52657412,13.20481851,13.67896809
ASHGV40032356,4.452233031,4.307070758,3.860033783,4.045658445,4.433894406,4.203996825,7.605241091,7.41541945,7.29361137,6.089171028,6.56766517,6.201256543
ASHGV40032357,2.794988512,2.919338388,3.365584668,2.998173408,3.000183548,3.022497089,3.09875154,3.00965242,3.044693542,3.571151812,3.409060008,2.938066168
ASHGV40032358,6.156422887,5.84992478,6.421830642,5.946856365,6.020757005,6.380734018,6.283764942,5.536704707,4.978995582,6.71780737,6.809364925,6.849760048
ASHGV40032359,4.252524762,4.250652631,4.217111768,4.021358341,4.365549047,4.425361759,4.267949505,4.126109985,4.534209273,3.81306299,3.826957303,3.99217484
ASHGV40032366,4.269938526,4.008049018,4.603606623,4.348555338,4.437230068,4.01986,4.403268212,3.162813487,4.328957282,4.206288668,4.071261073,4.085236391
ASHGV40032367,7.255247704,7.635998802,7.539557857,7.598444232,7.437905516,7.362522827,7.10712599,7.223887325,6.981914596,7.371829294,7.385418888,7.432523857
ASHGV40032368,4.937039201,5.035419666,5.281058213,5.286338839,4.956127891,4.965495776,5.066997445,5.007158783,5.451769898,5.427263145,5.57259762,5.497577821
ASHGV40032369,9.366787339,9.621196284,9.918191288,9.658683666,9.628965664,9.505275793,9.231572577,9.699471858,9.501235965,10.34914439,10.19076888,10.36508558
ASHGV40032370,5.793341554,5.794675668,6.321200224,6.099178994,5.680430864,5.946067237,6.683964261,6.186717069,5.994636979,6.670165224,6.786082295,6.360189163
ASHGV40032371,3.910597057,4.312187467,4.3672508,3.003392252,4.793137891,4.757021491,4.334604273,4.514872178,4.000717689,5.408294187,4.903342841,5.1746975
ASHGV40032372,2.716791979,3.117779145,2.975796435,2.728530135,2.730391158,3.360480694,2.813901993,2.731412471,3.628247799,2.65439905,2.659060292,2.665136669
ASHGV40032373,4.227922167,4.167722571,4.662467551,4.355553996,4.192414908,4.494988657,4.594056621,4.139668667,4.624454476,4.850442491,4.856255749,4.531601918
ASHGV40032376,9.638330346,9.989278027,9.71963604,9.732022285,9.777080079,9.899218711,9.267259966,9.368009605,9.570205845,9.197405702,9.113884821,9.242731709
ASHGV40032377,9.703630098,9.40822309,9.005095718,9.405724926,9.400577205,9.329543353,9.821960231,9.569550198,9.499191876,9.394413215,9.075620368,9.51333508
ASHGV40032378,9.910484831,10.12807794,10.03853197,9.891790303,10.03595247,10.22136063,9.691822942,9.714569483,9.567892305,9.816759394,9.719794057,9.734773625
ASHGV40032379,14.32924422,14.44462573,14.30771431,14.38722692,14.36159163,14.41598127,13.61919191,13.82772923,14.16783769,13.89387657,13.81180122,14.09043452
ASHGV40032382,3.406481468,3.538199318,3.539463716,3.618003437,3.458216319,3.443444551,3.801779383,4.281493066,2.706096387,4.079079882,3.32509203,3.188618666
ASHGV40032388,5.056200796,5.377657099,5.565590441,5.418561311,5.387027195,5.169064182,5.237629322,4.967269348,5.442757695,5.305313146,5.534087429,5.257958937
ASHGV40032390,6.460972288,6.449361457,6.436986934,6.485035574,6.35634734,6.442494118,6.270895106,6.486887653,6.486651208,6.313040824,6.252796505,6.423445566
ASHGV40032391,2.755099312,3.198950184,2.922299235,2.934264247,2.9364725,2.96098519,3.044883683,2.94700325,2.985497909,2.855620649,2.861151587,2.868361695
ASHGV40032392,7.363095677,7.49596091,7.930914072,7.601137366,7.581652512,7.592713727,7.476298593,7.608500762,7.67142171,8.09244541,8.035283314,8.005979821
ASHGV40032393,4.138876318,3.998504315,3.805496362,3.980322186,3.901384532,4.160193386,3.394216594,3.169212396,2.383000381,2.814788571,2.278591008,2.743094557
ASHGV40032400,5.209812639,5.601986696,4.828115679,4.71246871,5.259677932,5.709831225,4.728433607,4.300098764,4.668753439,5.203977956,5.430204505,5.004366461
ASHGV40032401,11.14616917,10.95570505,11.56784918,11.01762906,11.29179539,11.39153701,10.39047433,10.68360391,10.79741995,11.17827472,11.11912582,11.2983867
ASHGV40032405,7.324803396,7.815916869,7.805608672,7.721467042,7.600931884,7.656694966,7.394253543,7.930859091,7.975293425,8.042089874,7.876575163,8.103189287
ASHGV40032407,3.341761495,3.257590186,3.453257918,3.296869835,3.298907298,3.321524131,3.397632801,3.307322624,3.342840034,3.223007725,3.22811089,3.234763355
ASHGV40032410,4.282179757,4.157669748,4.142134008,4.159445475,4.242764895,4.249603681,4.465488337,3.688626675,4.15598992,3.575313605,3.1764733,4.160050563
ASHGV40032411,10.39971362,10.83256723,11.43123143,11.02010704,10.80148645,10.56210762,9.668122045,10.61424172,10.88948782,11.30173908,11.23912783,11.15722872
ASHGV40032412,6.185651177,6.678496659,6.593764811,6.687959267,6.416961187,6.305694042,5.997946086,6.239794623,6.69880749,6.783671773,6.680688882,6.50362754
ASHGV40032413,12.47483615,12.49327929,12.72805044,12.72015564,12.56395003,12.46578186,12.13957012,12.27351072,12.37789903,12.20584284,12.22799558,12.08173478
ASHGV40032415,10.90694469,11.03224783,11.43722066,11.19462676,11.05245155,11.10819959,11.19808094,11.29177646,11.39231609,11.50902645,11.62342087,11.48769698
ASHGV40032416,6.663691328,6.845599721,6.496379546,6.599531372,6.737352965,6.624732183,6.637198052,6.561105084,6.888184486,7.034225771,7.170292812,7.196265433
ASHGV40032417,5.814010664,5.050245379,4.817147802,5.214368557,5.309588893,5.237379618,6.241344279,6.094631808,5.780966159,5.512076743,5.456360694,5.482493452
ASHGV40032419,12.08847494,10.30188248,9.455183779,12.06146534,11.10668568,8.694197747,8.61801835,8.084048695,7.458260024,7.907900428,7.467236064,8.467720565
ASHGV40032431,9.322097922,9.620233815,8.872056902,9.28363032,9.209681579,9.217732048,10.76526542,10.66495246,10.78875414,9.556393766,9.591498483,9.681320624
ASHGV40032435,8.523373954,8.274255422,7.089842164,7.9170161,7.983930369,7.89407951,9.926259349,9.468314271,8.205572513,8.398683516,8.322916276,8.160465032
ASHGV40032450,11.9058301,11.95364673,11.99103636,11.88537899,11.95787064,12.02674617,11.83681949,11.91248543,11.94881587,11.71944101,11.66392492,11.7313089
ASHGV40032468,5.092666037,4.565678074,4.235724871,4.935874867,4.50299848,4.528260642,4.605787621,4.994216856,5.383585551,2.89155224,3.109222236,2.960870874
ASHGV40032477,2.942295211,2.856958853,2.676315484,2.812431214,2.814562421,2.838219864,2.918604262,2.824138875,2.861290456,2.73594461,2.741282574,2.748241122
ASHGV40032487,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40032494,3.241767174,3.360317904,3.100880929,2.590793226,3.26467118,3.886902202,2.703583138,2.621845139,2.653991262,3.718856485,4.863779638,4.378093351
ASHGV40032503,6.768311958,7.019598825,6.161015781,6.795243768,6.539420273,6.762133254,6.476314846,6.627296711,6.823030302,6.006447323,5.912964757,6.18510065
ASHGV40032523,7.670070593,7.780140392,6.680958724,7.007578039,7.433859124,7.729335046,9.007902234,8.757776388,8.578599484,8.670078764,8.970428693,8.264614256
ASHGV40032524,8.633276647,8.422146976,7.659890363,8.066138793,8.288774808,8.471013063,8.302755663,8.24734579,8.317011486,7.468208022,7.574422504,7.521571166
ASHGV40032533,7.28757745,7.315506529,6.216043711,7.001730135,6.926817857,7.015934157,6.927120853,7.252828655,7.381751432,6.969470492,6.899971532,6.960188534
ASHGV40032555,4.45737615,4.96272988,5.451111632,3.618471658,5.310283203,6.01341454,4.46702039,5.043435705,5.209912738,3.204878716,4.252152347,2.455056908
ASHGV40032556,13.59240967,13.37375396,13.21877839,13.34136579,13.36956167,13.46045135,13.79716251,13.66421821,13.73965107,13.23343017,13.27917145,13.1706982
ASHGV40032557,10.88435818,10.57822506,11.13731855,10.88205705,10.86516786,10.87609649,10.1243541,10.33724037,10.59046061,9.642413203,9.417935873,10.00072566
ASHGV40032559,9.805956389,9.770270273,9.030904099,8.938587368,9.6110193,10.09545305,9.227000101,9.190241252,9.407169657,9.655640753,9.556880906,9.531991767
ASHGV40032563,3.69630774,3.676831365,3.565262883,2.522809911,3.980393077,4.504371401,2.522852933,3.307374175,2.473277558,2.364855738,2.881973382,2.375491991
ASHGV40032568,2.764934322,2.830898992,2.710725453,2.761673444,2.763600309,2.784989454,2.85605372,2.770645764,2.804235216,2.69090765,2.695733804,2.70202516
ASHGV40032569,7.361374002,7.602446183,7.787748469,7.456993487,7.576341108,7.637842095,7.394329836,7.589892071,7.755117534,7.828544387,7.669042705,7.977610646
ASHGV40032570,10.9784534,11.00872353,10.94528209,10.91361318,10.81302514,10.84198053,11.07556521,11.49287035,10.76474305,12.05037575,12.4092399,12.60119543
ASHGV40032571,3.225656166,3.732381424,4.045852148,3.595453146,3.597318474,3.618024526,3.754183646,3.671503314,3.70402004,5.104656948,5.273573903,5.176617839
ASHGV40032572,2.83950205,2.91305825,3.159914042,2.945904526,2.948074934,2.972167522,3.054339871,2.958136928,2.995971859,2.868320456,2.873756604,2.880843145
ASHGV40032573,4.560302844,4.05556207,4.654989325,4.306741153,4.662365223,4.306741153,4.771973064,4.036962207,4.071750228,4.982409008,4.832644278,4.966944374
ASHGV40032574,6.237325823,6.031381798,6.899979368,6.457068946,6.311551244,6.347245824,6.520605228,6.278732981,6.122686425,6.909164882,6.981020493,6.73640302
ASHGV40032575,3.21188124,3.049784242,3.207254171,3.120545356,3.12238942,3.142859429,3.254329811,4.952614963,3.204738056,3.096280411,3.489667617,3.638441152
ASHGV40032580,14.23448649,13.92141037,13.98056219,13.99850433,14.08998814,14.06650767,14.35607975,14.16990837,14.2632924,13.96992286,13.72788941,13.91562999
ASHGV40032583,4.241505316,4.226520766,4.382123012,4.504646734,4.333814071,4.064386705,4.638428944,5.031965187,4.279327267,3.894468354,3.712426369,3.3641477
ASHGV40032584,5.700060724,5.875593086,6.111856798,5.970036923,5.851649917,5.88827941,5.774515898,6.133680292,6.230332488,5.505547835,5.56430692,5.234638067
ASHGV40032585,3.603296985,3.760974341,3.964421711,4.229453413,3.463888913,3.484480131,3.576056288,4.124048901,3.526170885,4.338632351,4.251830856,4.137213134
ASHGV40032586,10.03178748,9.927692059,9.033673969,9.734317291,9.644482821,9.596290115,10.10166275,10.31869754,10.57264546,9.918591455,9.816685833,9.715668918
ASHGV40032588,8.372120328,8.568518523,8.751452857,8.766592646,8.511973285,8.333418795,8.465059028,8.506899812,8.553031909,8.777885797,8.6219374,8.825119005
ASHGV40032597,3.281455535,3.267455607,2.929134607,2.91433919,2.916210471,3.616639782,2.999746486,3.489326203,2.949422787,3.205338825,2.844051307,2.850161177
ASHGV40032599,4.100596333,3.972148276,4.005826494,3.748004973,4.140179483,4.252274546,4.422606752,3.917186854,4.023375956,4.070195028,4.316315944,4.30368937
ASHGV40032600,2.776294691,2.850891138,2.78704221,2.7952618,2.797138689,2.817973082,2.886757947,2.803565144,2.836283415,2.725895129,2.730596112,2.736724294
ASHGV40032601,7.673950194,7.963686045,7.839212284,7.61606659,7.899081458,7.999804051,7.500130597,7.260558331,7.303947868,7.205227283,7.226373796,7.125815024
ASHGV40032602,9.749051067,9.333486463,9.619916281,9.201893835,9.662370953,9.911842449,8.716339237,8.582384465,8.521079122,9.159817701,9.275338562,9.405768887
ASHGV40032605,9.07401123,8.914692661,8.271435605,8.454149521,8.808039381,9.093691137,9.035906995,8.94634936,8.827266453,9.0129634,8.915437306,9.163039564
ASHGV40032606,11.57430714,11.86047093,11.3199124,10.91874866,11.72951086,12.17759495,10.58019138,10.36622574,10.34815228,11.55563821,11.42629786,11.76056346
ASHGV40032609,10.56522052,10.76773481,10.89776002,10.70916594,10.75980391,10.83082503,10.61111943,10.62179559,10.85857502,10.18114761,10.35936128,10.22039681
ASHGV40032610,9.167176767,9.070973601,7.576346179,8.654059189,8.557695037,8.496011681,9.90634536,9.589189159,9.68663281,9.235369311,9.531242033,8.821628641
ASHGV40032611,2.823759606,2.947536804,2.82426177,2.850672537,2.852635424,2.874424433,2.947131685,2.860127053,2.894344449,2.778898258,2.783814636,2.790223607
ASHGV40032613,7.394706737,8.155430634,7.46371205,7.954124659,7.656829001,7.545070655,6.837663553,7.401872499,8.216596758,7.835710685,7.850959795,7.905892939
ASHGV40032615,6.692696524,6.58460992,6.778174375,6.54790666,6.718536695,6.863064438,6.511349036,6.459090291,6.52510054,5.795832176,6.182431992,6.012435549
ASHGV40032618,9.418937539,9.157606274,9.028841092,9.248702679,9.205869718,9.206360634,9.451848535,9.302021834,9.119267477,9.080010573,8.870505606,9.144597037
ASHGV40032623,2.904726975,2.894540932,2.920454693,2.889837529,2.891680454,2.912137827,3.010342796,3.501456077,2.960781652,3.311370936,3.245132369,3.322874591
ASHGV40032633,5.123176054,4.746714766,5.330488609,5.786934843,4.558217545,4.815250349,4.714696476,4.681852978,4.983966169,5.945493738,5.019527136,5.002764875
ASHGV40032636,9.222404009,9.439371612,9.638749125,9.166160817,9.51455912,9.752886075,8.712141423,8.6528422,8.82343294,9.086564031,8.922628838,9.13679459
ASHGV40032638,8.04606461,8.842692356,8.845175081,8.197086179,8.683923183,8.934234826,8.01353225,8.147243175,8.358690535,7.293534075,6.301311436,7.650396908
ASHGV40032639,9.480639055,9.186878458,9.118675256,9.31819482,9.307470522,9.284080224,8.910801958,8.979843981,9.081629393,8.939138904,9.135673958,8.727247939
ASHGV40032642,11.88179765,11.74072278,12.10074212,11.9641799,11.90856656,11.91763419,11.53714894,11.5779604,11.43810192,11.48137013,11.45310981,11.51440809
ASHGV40032644,6.25367284,6.632553959,6.431691636,6.712256614,6.373161742,6.278830556,5.828918419,6.071109111,6.404422206,5.329513756,5.402814923,5.57218081
ASHGV40032645,2.802627574,2.758919261,2.79500788,2.777489991,2.779343347,2.799916511,2.867628018,2.785478319,2.817786355,2.708782161,2.7134242,2.719475545
ASHGV40032650,5.249048281,5.676982415,5.006512259,5.134079016,5.536889603,5.187995907,4.848647668,5.027432972,5.235303345,5.648057337,5.370959327,5.140990802
ASHGV40032652,4.365411972,4.300756529,4.892825357,4.689503919,4.418715108,4.476089006,5.01135598,4.61153896,3.950036629,4.288487898,4.468065558,4.759245743
ASHGV40032654,10.39769966,9.975372586,10.00104969,10.09222902,10.19062896,10.16522411,10.11744777,10.15930823,10.17089259,9.79763544,9.954515979,9.437099146
ASHGV40032658,7.516820178,7.869605814,6.905092431,7.330497719,7.551880765,7.693940124,7.31018472,7.669596741,7.928023072,6.842040086,7.032265638,6.522847961
ASHGV40032659,5.554298489,5.639623548,5.636403506,5.699076792,5.646789551,5.516542182,4.59938701,5.129649953,4.710803464,5.016929395,5.217273347,4.992768681
ASHGV40032667,5.308974189,5.824182526,5.373418452,5.370104953,5.586055576,5.637465281,5.80661538,5.350223152,5.766913937,5.766020153,5.819924887,5.891294111
ASHGV40032673,8.415386039,8.647012386,7.089959595,7.762189242,8.114330031,8.345573493,9.290444803,8.838057331,8.593737268,9.056414685,9.044872922,8.798495524
ASHGV40032682,8.935657588,9.013752696,9.671493569,9.175939139,9.241156033,9.202357435,8.738970383,9.109635373,9.281251409,9.820903943,9.542725855,9.953623252
ASHGV40032683,5.356380745,5.083158152,5.222101494,5.379443413,5.19485058,5.154688309,5.648167589,5.022944323,5.065400356,4.47628838,4.107110922,4.358050634
ASHGV40032684,3.131137291,3.038980725,3.485219635,3.178608026,3.180472465,3.201168646,3.309005735,3.226364818,3.258866042,4.028275087,4.344984125,3.848494069
ASHGV40032686,4.639405764,4.933035829,5.189191482,4.897827283,4.963615725,4.907050379,4.410867326,4.448648335,5.208033849,5.035895528,5.022220776,4.84938316
ASHGV40032687,4.093546158,4.312819425,4.540451348,4.710594086,3.973884448,3.994369658,4.158002507,5.044652332,4.108373925,6.30621678,5.983512305,6.167468934
ASHGV40032693,7.254714899,7.109886728,7.746320515,7.461782881,7.421650214,7.341828729,7.545139612,7.469559466,7.128358019,7.140403956,7.296384429,6.840675767
ASHGV40032694,2.908933262,2.869837659,3.049996804,2.705683666,2.707536557,3.433036015,2.773955882,2.691826816,2.724126738,2.615149922,2.619790796,2.625840621
ASHGV40032697,9.156310233,8.764432192,8.313754937,8.073916799,8.780756751,9.377414263,8.253851671,8.168325166,8.297382753,8.582325857,8.569291967,8.426658211
ASHGV40032698,10.09809145,9.162514634,9.922525077,8.970930046,9.822140883,10.3714528,9.131964877,9.142223517,9.144170795,9.044753819,8.778631033,9.354522419
ASHGV40032704,2.738581038,2.777835203,2.662544787,2.722243916,2.72416565,2.74549784,2.816328087,2.731147554,2.764647565,2.651621766,2.65643507,2.662709673
ASHGV40032706,3.266843853,2.998789148,2.751921825,2.67048814,3.677319568,2.693066018,2.752509042,2.66980491,2.702330995,3.040012648,3.538339179,2.603356679
ASHGV40032707,2.905260731,3.005651402,3.701247427,2.929879939,3.679233738,2.955222032,3.042153916,2.949324297,2.985832559,2.86265721,2.867902741,2.874740795
ASHGV40032708,7.005308788,6.706708455,6.457792191,6.659753183,6.866203807,6.702518039,6.669744885,6.622611016,6.684829707,6.67213822,6.243910511,6.870016819
ASHGV40032713,6.171192338,6.460723617,5.879364195,6.170443956,6.276766418,6.062029099,6.056995634,5.927329929,5.821331407,5.175471984,5.578107594,5.857102497
ASHGV40032715,6.094681594,6.388581785,6.700523877,6.44681041,6.269275758,6.348865287,6.112465804,5.965125185,6.010474379,6.587370957,6.532434344,6.769550941
ASHGV40032718,7.231703305,6.427679719,5.551789325,6.498902436,6.447223479,6.411723888,7.334768423,6.614171671,5.760864425,5.380332467,5.498647728,5.636590993
ASHGV40032720,8.892094213,8.28665767,8.233346845,8.540820084,8.487992828,8.42556334,8.857355023,8.713381439,8.549434962,8.84039645,8.540669323,9.169513308
ASHGV40032721,8.105910298,7.812416255,7.402094361,7.808959511,7.782501121,7.757420167,8.169663626,8.105998191,8.252213892,8.045757541,7.906846083,8.196274665
ASHGV40032722,2.937842522,3.049605022,3.735182566,3.193055862,3.195200171,3.219003047,3.294443812,3.199397703,3.236777672,3.110661269,3.116032047,3.721078458
ASHGV40032723,4.969096252,5.12734649,5.390748985,5.288678239,5.234084065,4.939458654,4.845080007,5.104585357,5.169935545,4.975820492,5.459790588,5.306102726
ASHGV40032729,7.828198779,7.757011767,6.727814784,7.580628019,7.46265651,7.349667853,8.109036501,8.219999174,8.583619484,7.518480792,7.617483006,7.399498507
ASHGV40032730,9.721786935,9.908195072,9.177675849,9.30245192,9.602231109,9.949286925,9.741362187,9.701331077,9.826089909,10.17153112,10.22301517,10.29380944
ASHGV40032731,5.942319343,5.698637842,5.817437564,5.756956025,5.867870596,5.980002096,5.304373667,5.158512805,5.191554707,4.31877648,4.696685016,4.661148561
ASHGV40032734,9.067892773,8.815268629,7.834702956,8.328497474,8.607875912,8.86497721,8.82097616,8.221821605,8.625189646,8.96267138,8.689411009,9.224063393
ASHGV40032735,13.95531775,13.92243219,14.04826576,13.9530568,13.96508006,14.02943379,14.23837163,14.06137426,14.13447905,13.57531874,13.63802635,13.4368503
ASHGV40032736,6.540277856,6.620945225,6.74198702,6.808146016,6.628662597,6.540633794,6.172042908,6.447285197,6.530278242,5.901369037,5.870581994,5.996956736
ASHGV40032737,7.744169078,8.020838105,7.803961388,8.083019839,7.846748633,7.703618398,7.244191205,7.398408974,7.421828986,7.143609173,7.232297918,7.233172484
ASHGV40032738,7.689574831,7.742029531,7.536913167,7.602461373,7.724795064,7.752537059,7.355059317,7.281554965,7.176161004,6.940538454,6.958640283,6.959269069
ASHGV40032739,5.035177495,4.778429876,4.83141775,5.007164986,4.910414279,4.704717865,5.516656684,5.811150476,5.605537946,4.770806656,5.048506744,5.215676754
ASHGV40032741,9.050006137,9.572697256,9.761533782,9.575673962,9.437453145,9.362981061,9.031229121,9.272424165,9.762788762,10.29232779,10.39995397,10.30501553
